x y lead slope theta0 tamb elev
579.195 4225.635 79.28527 0.1190551 0.34 32.10751 80.43216
585.675 4225.635 77.61376 0.1770877 0.1311758 32.02073 94.36773
592.155 4225.635 78.76448 3.026538 0.1311758 31.91092 114.1183
598.635 4225.635 78.69954 4.430233 0.1006245 31.09796 239.314
605.115 4225.635 74.67068 8.558219 0.08 30.22107 356.2545
462.015 4225.095 76.36742 5.979305 0.0851631 29.26704 527.1345
479.835 4225.095 78.1503 0.6509753 0.09696145 32.62455 2.626646
486.315 4225.095 78.27426 7.374922 0.09975702 32.05482 69.50473
492.255 4225.095 80.27198 6.721405 0.1498784 31.72586 117.1021
498.735 4225.095 75.64864 18.04715 0.08 29.18304 521.3192
505.215 4225.095 74.42045 10.13522 0.08 31.77634 141.5401
511.695 4225.095 79.30988 1.115314 0.3371364 32.26432 59.00135
518.175 4225.095 79.94017 0.3532096 0.1519702 32.26599 56.06353
524.655 4225.095 78.56731 6.764687 0.08764363 32.35402 52.72239
531.135 4225.095 79.95826 0.6391426 0.1519702 32.32803 47.46658
537.615 4225.095 79.0154 1.17832 0.1379273 32.42759 34.07209
543.555 4225.095 79.90533 0.9089258 0.155825 32.43602 31.64437
550.035 4225.095 79.52418 0.1212523 0.2081243 32.43925 29.85549
556.515 4225.095 78.45486 0.4654835 0.1311758 32.38089 38.12886
562.995 4225.095 78.83204 1.179027 0.1311758 32.27924 55.75894
569.475 4225.095 79.87373 2.537266 0.1540275 31.85547 124.6742
575.955 4225.095 79.29006 0.1146552 0.3346075 32.12999 76.98086
582.435 4225.095 79.60709 0.07207593 0.1849286 32.06614 86.9116
588.915 4225.095 78.36254 0.3196475 0.1311758 31.96963 101.0776
595.395 4225.095 78.82689 0.3543611 0.1311758 31.75344 135.6949
601.335 4225.095 79.47474 1.6673 0.1462866 31.48347 180.2643
459.315 4224.555 79.45442 20.39214 0.124075 31.14753 183.2687
465.795 4224.555 74.77753 4.303722 0.08 30.57923 322.717
484.155 4224.555 78.27851 5.311811 0.0987067 32.49831 15.99968
490.635 4224.555 75.26295 8.827373 0.08 31.95097 100.1226
497.115 4224.555 74.20998 1.748174 0.08 31.84124 122.0335
503.595 4224.555 76.2155 18.20082 0.08 30.80044 209.2877
510.075 4224.555 77.08647 5.603533 0.09890427 32.18707 66.30114
516.555 4224.555 78.47526 0.365163 0.1311758 32.26559 56.98012
522.495 4224.555 79.30695 0.07404513 0.34 32.31913 48.03066
528.975 4224.555 79.91784 1.314651 0.1519702 32.41063 36.92693
535.455 4224.555 78.39059 0.460449 0.1311758 32.4204 32.40675
541.935 4224.555 79.39094 0.7547508 0.259473 32.48977 23.58055
548.415 4224.555 79.96419 0.6033002 0.1519702 32.47001 26.19872
554.895 4224.555 77.82779 0.3217582 0.1311758 32.41863 33.31089
561.375 4224.555 79.94762 1.525531 0.1519702 32.29028 49.72414
567.855 4224.555 78.61951 2.241305 0.1173299 32.04152 95.24635
574.335 4224.555 79.30135 0.5709131 0.34 32.18325 69.61869
580.275 4224.555 78.89715 0.3059447 0.1311758 32.08993 84.08515
586.755 4224.555 78.78117 0.2198596 0.1311758 32.00092 97.26366
593.235 4224.555 79.42323 0.436899 0.2178869 31.89405 112.4383
599.715 4224.555 75.28601 8.662763 0.08218549 31.35083 181.581
458.235 4224.015 76.42576 16.67938 0.08 31.82616 88.01218
464.715 4224.015 75.73932 20.72459 0.08 30.92076 245.6753
483.075 4224.015 79.72202 0.6681031 0.1794589 32.62159 1.519732
489.555 4224.015 76.72444 7.019223 0.08873571 31.63268 135.3858
495.495 4224.015 77.71915 2.869439 0.1097566 32.18576 73.14992
501.975 4224.015 75.54084 11.6002 0.08 28.61145 573.4944
508.455 4224.015 77.819 2.063828 0.1035948 32.19196 69.46027
514.935 4224.015 79.30026 0.2830589 0.34 32.2624 57.08347
521.415 4224.015 79.42362 0.115894 0.2351479 32.32514 47.39002
527.895 4224.015 74.52224 2.048795 0.08 32.38617 36.30723
534.375 4224.015 79.59489 0.5417615 0.193559 32.3877 38.23019
540.855 4224.015 79.4515 0.1792602 0.2341954 32.53308 14.97004
547.335 4224.015 79.45786 0.4014675 0.2300509 32.49265 22.33874
553.275 4224.015 79.31959 0.6637127 0.34 32.43148 30.88664
559.755 4224.015 77.81215 0.4602402 0.1311758 32.36419 42.09845
566.235 4224.015 78.19467 1.265081 0.1029326 32.18674 70.79103
572.715 4224.015 78.66515 0.4695383 0.1311758 32.19987 65.80839
579.195 4224.015 79.70604 0.4033261 0.1727646 32.11111 80.64297
585.675 4224.015 79.29263 0.3396939 0.3087426 32.01786 94.76614
592.155 4224.015 78.64358 0.4585092 0.1311758 31.91611 109.8762
598.635 4224.015 79.30856 1.036537 0.2532469 31.67979 148.805
605.115 4224.015 79.75806 7.306292 0.1594076 30.50629 307.7644
463.095 4223.475 75.43712 14.75011 0.08 29.69749 399.2269
483.615 4223.475 79.41956 0.7877191 0.2529891 32.62847 2.133691
490.095 4223.475 76.20842 16.77076 0.08 31.60474 139.0432
496.575 4223.475 74.24493 10.69337 0.08 31.22031 186.0139
503.055 4223.475 75.0162 6.66939 0.08585033 30.6779 308.3101
509.535 4223.475 78.77482 0 0.1284288 32.29376 52
516.015 4223.475 79.38204 0.3733179 0.2491306 32.27357 54.18148
522.495 4223.475 75.79325 11.78191 0.08756986 31.97972 99.43579
528.975 4223.475 79.3169 0.2977069 0.34 32.44624 29.03264
534.915 4223.475 79.53717 0.4018787 0.205723 32.42813 31.32273
541.395 4223.475 79.32335 0.2511213 0.34 32.53149 15.38415
547.875 4223.475 78.77819 1.700783 0.1311758 32.46806 27.20885
554.355 4223.475 78.7382 0.3594497 0.1311758 32.4253 31.22258
560.835 4223.475 79.4646 0.3893655 0.2225115 32.35834 42.02609
567.315 4223.475 79.55142 0.664809 0.1983699 32.21052 66.12228
573.795 4223.475 79.4529 0.4811677 0.219509 32.16879 71.41047
580.275 4223.475 79.27735 0.308475 0.3271021 32.09708 82.87827
586.215 4223.475 79.42941 0.1974379 0.219509 32.00502 95.94522
592.695 4223.475 79.2709 0.3400478 0.34 31.91627 110.8624
599.175 4223.475 79.38099 0.4488806 0.2233593 31.69183 145.2849
458.235 4222.935 79.48579 5.634345 0.1117913 32.50224 18.95317
464.715 4222.935 78.23336 6.282054 0.09577011 32.21535 73.59949
487.395 4222.935 78.55104 0.8239917 0.1311758 31.90667 112.1644
493.875 4222.935 79.51439 7.943513 0.2691688 32.11958 55.65882
500.355 4222.935 74.65153 9.086009 0.08 30.55362 324.4529
506.835 4222.935 75.91317 14.44817 0.08 31.73556 141.3641
512.775 4222.935 79.45371 1.34587 0.2217978 32.22675 60.26842
519.255 4222.935 78.67122 13.71877 0.1024321 31.6433 102.4471
525.735 4222.935 74.41434 8.672096 0.08 31.56677 139.756
532.215 4222.935 79.69462 0.424355 0.1794589 32.41513 34.00268
538.695 4222.935 78.60073 0.3974746 0.1311758 32.54663 14.03762
545.175 4222.935 78.26891 0.01267242 0.1311758 32.50742 19.14116
551.655 4222.935 77.21396 0.2455262 0.1311758 32.44457 28.35581
558.135 4222.935 78.80025 0.7348435 0.1311758 32.36199 39.65005
564.615 4222.935 78.85327 0.2433048 0.1311758 32.30229 50.47075
570.555 4222.935 79.30341 0.3526473 0.34 32.24165 59.74187
577.035 4222.935 79.65202 0.6486161 0.1794589 32.07755 84.66194
583.515 4222.935 79.38032 0.7289173 0.2369666 32.0356 89.96674
589.995 4222.935 79.48854 1.224204 0.2031127 31.91938 107.1645
596.475 4222.935 79.50395 0.5409861 0.1970925 31.81084 125.5916
602.955 4222.935 75.24687 13.88698 0.08 30.38571 352.0385
462.015 4222.395 78.89901 18.80229 0.1362573 31.44781 176.5467
485.235 4222.395 76.4145 6.134655 0.0857878 32.16143 66.13103
491.715 4222.395 78.01116 0.837047 0.09685363 31.44893 183.0515
497.655 4222.395 76.63566 25.28285 0.08 28.81122 441.0799
504.135 4222.395 77.0919 27.51661 0.08 28.71596 437.1416
510.615 4222.395 79.32993 0 0.2947069 32.29376 52
517.095 4222.395 79.14095 0.2651452 0.1311758 32.27569 54.27216
523.575 4222.395 75.51691 12.37389 0.08150701 31.8707 93.5929
530.055 4222.395 79.31469 0.3703299 0.34 32.46867 25.7301
536.535 4222.395 79.3205 0.1213565 0.34 32.50391 19.77846
543.015 4222.395 78.77158 0.5522726 0.1311758 32.50141 19.54718
549.495 4222.395 78.63123 0.2087501 0.1311758 32.462 25.73693
555.435 4222.395 78.44134 3.742254 0.09902651 32.34006 34.79995
561.915 4222.395 79.34478 0.3673118 0.2828632 32.34126 44.47534
568.395 4222.395 78.44271 0.9096361 0.1311758 32.26849 57.71772
574.875 4222.395 79.70113 0.8243335 0.1727646 32.09226 80.96547
581.355 4222.395 79.6467 0.4830444 0.1794589 32.06277 86.35025
587.835 4222.395 79.32358 0.6595454 0.2693309 31.93363 105.7634
594.315 4222.395 79.26383 0.1649827 0.3252533 31.8604 119.0658
600.795 4222.395 78.12234 6.97657 0.09569456 31.49885 156.6859
459.315 4221.855 74.12666 7.089845 0.08 31.28605 214.4361
465.795 4221.855 74.73736 9.423219 0.08 32.28248 54.00459
488.475 4221.855 76.9733 2.655157 0.09620198 31.76789 127.5325
494.955 4221.855 76.15524 23.22903 0.08 30.13848 260.4537
501.435 4221.855 75.40229 11.44425 0.08 31.04026 253.1761
507.915 4221.855 78.0869 6.822186 0.1011948 31.95612 90.90221
514.395 4221.855 78.35116 6.123189 0.1190422 31.89991 92.71394
520.875 4221.855 79.32392 0.6805786 0.3041271 32.31722 48.12774
527.355 4221.855 75.84907 13.36443 0.08386207 31.62034 109.4259
533.295 4221.855 79.47502 0.3264055 0.2225115 32.44 30.01784
539.775 4221.855 79.60128 0.08794919 0.1970925 32.53778 14.26942
546.255 4221.855 79.58993 0.02849478 0.1970925 32.50433 19.67256
552.735 4221.855 78.62663 0.3024439 0.1311758 32.44397 29.18712
559.215 4221.855 78.70459 0.4803409 0.1311758 32.36071 40.92014
565.695 4221.855 79.32971 0.5731069 0.2877865 32.29392 53.21526
572.175 4221.855 79.42069 0.3685665 0.2277421 32.16644 71.27498
578.655 4221.855 79.43872 0.6317093 0.2161722 31.98835 98.04885
585.135 4221.855 76.00135 20.80825 0.08 30.75751 181.5496
591.075 4221.855 79.67426 0.2925779 0.1727646 31.8755 115.7935
597.555 4221.855 79.65917 0.2677356 0.1727646 31.78398 130.2716
604.035 4221.855 78.56909 13.14567 0.1059929 29.85981 392.5759
463.095 4221.315 76.81316 27.90305 0.08 31.51224 127.104
486.855 4221.315 78.77494 5.172138 0.08748939 32.06943 76.58634
493.335 4221.315 79.34536 3.166469 0.3055574 32.32887 41.87456
499.815 4221.315 79.80323 12.87299 0.2188283 31.25954 217.6718
506.295 4221.315 79.16347 6.671329 0.1321851 32.18221 78.74824
512.775 4221.315 78.3536 0.7265567 0.1311758 32.10098 79.82829
518.715 4221.315 78.81312 0.1815059 0.1311758 32.31086 48.98408
525.195 4221.315 75.09875 7.739957 0.08 30.86289 268.6625
531.675 4221.315 78.59876 0.3585022 0.1311758 32.48967 22.05086
538.155 4221.315 79.32675 0.2218837 0.34 32.54733 12.46516
544.635 4221.315 79.61267 0.1868954 0.193559 32.51876 17.24328
551.115 4221.315 79.38462 0.764287 0.2626366 32.47293 23.27633
557.595 4221.315 78.60737 0.5104733 0.1311758 32.39253 37.74317
564.075 4221.315 79.30346 0.1305132 0.34 32.31604 48.71424
570.015 4221.315 78.47619 0.3232838 0.1311758 32.20668 65.11061
576.495 4221.315 78.23326 0.6172588 0.1275985 31.97915 98.91094
582.975 4221.315 75.23842 13.7845 0.08 30.78631 225.337
589.455 4221.315 79.80736 0.6237233 0.1494858 31.85006 118.7323
595.935 4221.315 79.30495 0.3925808 0.2648062 31.82221 124.6547
602.415 4221.315 76.44417 3.501981 0.1010313 31.39544 187.1717
462.015 4220.775 77.31506 3.671997 0.1057714 32.58039 11.946
486.855 4220.775 75.63454 5.245839 0.08 31.85527 114.9688
493.335 4220.775 79.4776 1.317034 0.2200414 32.34426 43.60907
499.275 4220.775 79.602 10.95867 0.2606987 31.2703 189.0254
505.755 4220.775 79.4671 3.548598 0.2215012 32.06001 77.76435
512.235 4220.775 78.89851 1.097354 0.1311758 32.05692 85.66278
518.715 4220.775 80.07121 0.2025769 0.1311758 32.32001 48.35222
525.195 4220.775 75.87136 18.31683 0.08 31.13089 223.4986
531.675 4220.775 78.66754 0.694096 0.1311758 32.50237 20.04687
538.155 4220.775 79.50574 0.1929625 0.2161722 32.54586 12.75945
544.635 4220.775 78.79863 0.1539492 0.1311758 32.51543 18.19324
551.115 4220.775 79.38432 0.284284 0.2641003 32.45747 26.471
557.055 4220.775 79.63667 0.4515715 0.1869684 32.39142 37.19584
563.535 4220.775 79.31597 0.2437889 0.34 32.32513 47.74655
570.015 4220.775 79.85076 0.5904735 0.1519702 32.18108 68.28821
576.495 4220.775 79.27386 1.019052 0.321437 31.92847 105.9482
582.975 4220.775 75.78247 15.60098 0.08 29.90682 349.5771
589.455 4220.775 77.85583 1.204624 0.1262015 31.81079 123.5545
595.935 4220.775 79.47048 0.3651544 0.2031127 31.80996 125.7289
602.415 4220.775 79.89038 4.872165 0.1528799 31.45039 190.1347
462.015 4220.235 74.24585 3.24145 0.08 32.5799 9.865954
486.855 4220.235 74.56851 7.405987 0.08113456 32.10261 91.5938
493.335 4220.235 78.33573 11.99714 0.09241451 31.97494 68.79295
499.815 4220.235 78.19717 9.441533 0.09605361 30.59025 279.0658
506.295 4220.235 76.1569 23.36371 0.08 31.13967 158.4474
512.775 4220.235 79.51719 2.185151 0.1369019 32.00182 93.32267
519.255 4220.235 79.63915 0.2352833 0.1849286 32.32498 47.62233
525.735 4220.235 80.20633 7.985902 0.150994 31.47418 160.0126
532.215 4220.235 78.79747 0.1577387 0.1311758 32.51353 18.55138
538.155 4220.235 78.7348 0.1871099 0.1311758 32.53537 14.57898
544.635 4220.235 79.97752 0.1406737 0.1519702 32.51266 18.14404
551.115 4220.235 79.97144 0.5850003 0.1519702 32.46275 26.1032
557.595 4220.235 79.69564 2.94629 0.1801691 32.28714 47.34534
564.075 4220.235 74.90754 5.856683 0.1024727 32.18122 78.48576
570.555 4220.235 79.61738 0.3974616 0.1849286 32.15479 72.7865
577.035 4220.235 79.25825 1.375108 0.144704 31.85566 116.059
583.515 4220.235 76.985 3.746279 0.0884122 29.33478 498.6939
589.995 4220.235 79.79711 1.033473 0.1578434 31.74835 133.2756
595.935 4220.235 79.65209 1.223108 0.1737126 31.76551 130.6642
602.415 4220.235 78.25552 2.700176 0.1214782 31.63417 158.0701
463.095 4219.695 78.90001 3.057381 0.09163485 32.4211 38.0161
488.475 4219.695 79.25778 5.997531 0.1357901 32.16731 67.94783
494.955 4219.695 77.101 4.625924 0.09479982 31.55317 163.5702
501.435 4219.695 75.17051 12.97659 0.08 29.86457 384.3829
507.915 4219.695 75.63827 13.97108 0.08 29.69204 401.9437
514.395 4219.695 75.19161 7.413401 0.08 31.95424 113.2185
520.875 4219.695 78.41234 1.679777 0.09633266 32.06028 84.23936
526.815 4219.695 74.36127 4.610024 0.08 30.14244 390.5009
533.295 4219.695 79.04784 0.281142 0.1311758 32.52583 16.58955
539.775 4219.695 78.45864 0.4746663 0.1311758 32.5238 15.69692
546.255 4219.695 79.34412 1.002858 0.3184425 32.51072 20.27525
552.735 4219.695 78.34124 0.1999327 0.1311758 32.44483 28.35726
559.215 4219.695 78.53269 1.857806 0.1318524 32.18102 64.47751
565.695 4219.695 79.35662 0.4906295 0.2681062 32.27962 52.97086
572.175 4219.695 79.64046 0.5322712 0.1805531 32.06629 85.69389
578.655 4219.695 79.51564 1.196383 0.1954666 31.82005 122.3578
584.595 4219.695 77.40645 5.40421 0.1073872 30.97488 252.1048
591.075 4219.695 78.37782 7.421258 0.09743801 31.64488 154.7457
597.555 4219.695 78.46912 0.8899032 0.1162321 31.70229 141.7741
604.035 4219.695 75.02227 13.0498 0.08 30.49415 331.3412
465.795 4219.155 75.58638 17.3555 0.08 31.72183 77.39389
491.715 4219.155 76.37969 19.80495 0.08 31.8544 97.76498
498.195 4219.155 74.67038 9.180442 0.08 31.37732 173.8909
504.675 4219.155 75.41602 11.68501 0.08 31.27869 197.9872
511.155 4219.155 74.68078 6.122622 0.08192654 31.64412 144.2593
517.095 4219.155 78.58659 3.077107 0.1238361 32.16021 78.02288
523.575 4219.155 74.76772 13.19865 0.08 31.14174 232.9209
530.055 4219.155 79.5414 0.6487757 0.2086627 32.53089 16.18566
536.535 4219.155 79.48516 0.3862933 0.2225115 32.53385 15.97327
543.015 4219.155 78.88397 0.2196069 0.1311758 32.52728 15.97891
549.495 4219.155 77.90015 4.647777 0.08789727 32.44025 31.0031
555.975 4219.155 78.23502 4.327058 0.1224234 32.19232 69.46489
562.455 4219.155 78.45237 0.3922536 0.1392638 32.26962 55.65464
568.395 4219.155 79.34647 0.5558164 0.269925 32.16139 71.06221
574.875 4219.155 79.5602 0.9288696 0.1900601 31.90924 108.9773
581.355 4219.155 75.01139 7.653927 0.08 31.43937 191.9118
587.835 4219.155 78.12339 1.845482 0.09760615 31.49387 170.9434
594.315 4219.155 77.17997 0.9377944 0.1156528 31.6372 150.6461
600.795 4219.155 76.36655 23.68692 0.08 30.33134 221.8687
464.715 4218.615 74.73081 2.190893 0.08 30.28169 356.8278
490.635 4218.615 74.503 4.023485 0.08 31.2151 221.2671
497.115 4218.615 75.41279 11.86217 0.08 31.99897 106.3689
503.055 4218.615 75.30791 8.670377 0.08 30.05384 369.1638
509.535 4218.615 75.61861 19.88977 0.08 29.46759 387.6607
516.015 4218.615 79.59645 5.390565 0.2013194 32.02661 76.04642
522.495 4218.615 80.12986 12.2294 0.1590397 31.33443 149.5143
528.975 4218.615 74.38272 7.048954 0.08 32.23231 57.36182
535.455 4218.615 79.98049 0.2570455 0.1519702 32.55659 12.0031
541.935 4218.615 77.32143 0.4790543 0.1311758 32.52629 16.12649
548.415 4218.615 78.13978 8.105477 0.09241852 32.1042 65.09486
554.895 4218.615 74.79653 3.339155 0.08 31.99818 92.69444
560.835 4218.615 79.36685 0.6167919 0.2566026 32.26431 54.98562
567.315 4218.615 78.9418 0.4922732 0.1311758 32.13518 75.96214
573.795 4218.615 79.64373 1.28171 0.1773849 31.88699 112.0493
580.275 4218.615 78.0956 10.08349 0.09995712 31.248 178.6113
586.755 4218.615 74.63714 5.516716 0.08 31.27021 211.2018
593.235 4218.615 74.17465 8.023044 0.08 31.2525 212.4932
599.715 4218.615 75.17724 4.807041 0.08 31.5281 168.2343
463.635 4218.075 75.33073 21.08943 0.08 31.81556 96.30847
489.555 4218.075 75.33233 14.78383 0.08 30.40571 281.9492
495.495 4218.075 79.54202 3.449561 0.2036471 32.13187 75.87036
501.975 4218.075 75.19751 7.294269 0.08 31.44314 180.7578
508.455 4218.075 79.01268 17.66351 0.1040482 31.01637 195.7977
514.935 4218.075 77.94004 1.23395 0.1114554 32.00199 94.34019
521.415 4218.075 74.25056 9.350331 0.08 30.84756 273.1828
527.895 4218.075 75.82697 15.67666 0.08 30.42814 313.2122
534.375 4218.075 79.43602 0.34359 0.2410826 32.55827 12.08619
540.855 4218.075 79.56328 0.8430672 0.2031127 32.5295 13.59748
546.795 4218.075 78.79679 0.7060129 0.1427728 32.42404 30.19127
553.275 4218.075 75.11446 2.940747 0.09733164 32.25805 62.14693
559.755 4218.075 74.85736 12.20978 0.08 31.58141 113.2763
566.235 4218.075 79.3471 0.0334542 0.2597933 32.12205 78.35751
572.715 4218.075 77.87494 1.648097 0.0898336 31.84658 116.9032
579.195 4218.075 75.36728 11.59205 0.08 30.97744 210.6402
585.675 4218.075 76.1608 19.92284 0.08 29.34175 405.9425
592.155 4218.075 79.56721 1.905974 0.1798933 31.39437 185.3169
598.635 4218.075 78.21972 6.978702 0.09293626 31.1163 215.1482
604.575 4218.075 79.30217 0.6064761 0.2490831 31.56745 163.1999
487.935 4217.535 74.20151 3.572901 0.08 32.3693 46.25583
494.415 4217.535 80.11066 9.428867 0.1431894 32.11143 88.16122
500.895 4217.535 78.50519 14.04332 0.1186959 31.01998 249.4549
507.375 4217.535 74.73305 9.979757 0.08 29.02114 522.6644
513.855 4217.535 77.91252 1.839863 0.1314849 31.71538 141.8525
520.335 4217.535 78.71423 1.420443 0.1170459 32.19423 63.65723
526.815 4217.535 78.37151 9.872824 0.1018675 29.03477 528.1226
533.295 4217.535 79.48231 0.6584049 0.2239071 32.56377 11.9318
539.235 4217.535 79.32739 0.3889248 0.34 32.53616 13.75846
545.715 4217.535 79.38 0.5162374 0.2681062 32.49976 20.75181
552.195 4217.535 79.61007 0.9583259 0.1926762 32.42451 29.63909
558.675 4217.535 78.49391 9.728734 0.1051907 31.10518 222.7866
565.155 4217.535 79.53768 1.260677 0.1988435 32.10318 78.23071
571.635 4217.535 77.71538 1.083837 0.1309171 31.88844 111.7029
578.115 4217.535 79.30917 1.820972 0.2514351 31.5541 162.8179
584.595 4217.535 75.6488 19.98892 0.08 29.23104 508.6978
591.075 4217.535 79.78272 3.779358 0.1573507 31.28496 197.124
597.015 4217.535 75.60116 19.18562 0.08 29.55123 414.0554
603.495 4217.535 75.63604 19.59813 0.08 30.34801 252.1014
487.935 4216.995 80.02387 14.29117 0.1449388 31.71513 88.3599
494.415 4216.995 74.63049 5.640625 0.08 32.17759 67.4318
500.895 4216.995 79.92726 6.308981 0.1562618 31.76652 141.2371
507.375 4216.995 75.46706 17.21436 0.08 28.08318 621.5267
513.855 4216.995 74.96686 12.07551 0.08 31.35258 156.1021
520.335 4216.995 75.52172 18.01791 0.08 31.1557 145.2869
526.275 4216.995 74.43595 7.862276 0.08 28.87652 584.7802
532.755 4216.995 79.42278 0.3774828 0.2466802 32.56604 10.94166
539.235 4216.995 78.77146 0.1336997 0.1311758 32.5286 15.88095
545.715 4216.995 79.40982 0.749813 0.2504267 32.47013 22.99981
552.195 4216.995 78.68983 2.435633 0.09201111 32.33965 40.93412
558.675 4216.995 74.99985 8.078623 0.08 31.55142 176.6579
565.155 4216.995 78.12086 2.312952 0.09567024 31.99752 92.02084
571.635 4216.995 78.65951 1.154502 0.1269023 31.85992 116.5703
578.115 4216.995 78.33055 5.169733 0.1244738 31.34467 184.395
584.055 4216.995 75.02072 16.13192 0.08 29.64558 437.0495
590.535 4216.995 75.7165 20.10965 0.08 29.97673 305.1531
597.015 4216.995 75.65342 20.40277 0.08 29.27853 425.1419
603.495 4216.995 75.18191 12.49003 0.08 31.19624 229.2383
490.635 4216.455 74.59072 7.704491 0.08 32.04939 93.74938
